date,brot_eur,bier_eur,cola_eur,milch_eur,eier_eur,kaese_eur,schwein_eur,rind_eur,huehnchen_eur
2017-06-30,2.662309505106049,0.8145749625777986,0.9460478719310399,0.8604815276048151,1.5763993075591463,7.737026647966339,5.635235904941112,11.104642255247436,5.210752520121903
2017-09-30,2.6667085624509035,0.8110927282754273,0.9475871623181714,0.875992804759928,1.5906231967686095,7.880084151472651,5.6823472018956025,11.233338440324806,5.207314214268969
2017-12-31,2.676386488609584,0.81805719688017,0.9528207496344185,0.9193718001937179,1.5969994229659552,8.216269284712483,5.79287755244268,11.336295388386702,5.217629131827772
2018-03-31,2.692223095051061,0.8290396281414951,0.9700608019702918,0.9538120935381208,1.6970571263704561,8.438008415147266,5.758450066206705,11.439252336448599,5.238258966945378
2018-06-30,2.7036606441476834,0.8413613802883478,0.9740629569768338,0.92962501729625,1.7127524523946915,8.194810659186535,5.743954282528399,11.516470047495021,5.250293037430648
2018-09-30,2.708939512961509,0.847522256361774,0.9789886862156547,0.9051750380517504,1.710790536641662,7.982608695652174,5.727646525890307,11.59001072468209,5.262327107915918
2018-12-31,2.728295365278869,0.8526116757267784,0.9765258215962441,0.9046492320464923,1.7181477207155222,8.013604488078542,5.774757822844798,11.560594453807264,5.344846448386341
2019-03-31,2.7502906520031427,0.8539509966123058,0.9719079504348497,0.9072782620727825,1.6681188690132718,8.027910238429172,5.776569795804586,11.681936571165927,5.368914589356881
2019-06-30,2.768766692851532,0.8593082801544156,0.9777572539059495,0.9122734191227342,1.6686093479515296,8.05890603085554,5.8762283085929345,11.73709207905623,5.403297647886223
2019-09-30,2.783723487824038,0.8582368234459938,0.98022011852536,0.9141137401411373,1.6666474321985,8.082748948106591,6.048365739772808,11.869465297992955,5.427365788856764
2019-12-31,2.7916417910447766,0.8609154652170486,0.9839144154544756,0.9222637332226373,1.6651759953837277,8.18765778401122,6.135340441842637,11.854757162555538,5.4411190122685005
2020-03-31,2.8083582089552244,0.8587725518002047,1.0091587778034328,0.9290992112909922,1.7024523946912868,8.290182328190744,6.40532441285107,11.924620805883256,5.499570211768384
2020-06-30,2.8285938727415556,0.8566296383833607,1.0137766489648272,0.9588072505880724,1.7166762839007503,8.590603085553997,6.564778033312426,12.156273939022524,5.578651246385873
2020-09-30,2.7784446190102123,0.8410935161112422,0.9888401446932965,0.9561782205617821,1.6882285054818233,8.55960729312763,6.544846330754756,12.005515550789033,5.46002969445964
2020-12-31,2.784603299293009,0.8435042937051916,0.9882244285384439,0.9559153175591532,1.69264281592614,8.559607293127629,6.485051223081748,11.913589704305195,5.461748847386107
2021-03-31,2.8541084053417123,0.8609154652170486,1.0196259524359272,0.9785249757852497,1.7235429890363534,8.809957924263674,6.590145654749461,12.104795464991575,5.583808705165272
2021-06-30,2.8787431264728993,0.860647601039943,1.0322481336104057,0.9811540058115401,1.7882862088863245,8.855259467040673,6.631821032824587,12.277616056381186,5.7436899273267175
2021-09-30,2.902498036135114,0.866540612936264,1.0322481336104057,0.9932475439324753,1.8868724754760533,8.936325385694252,6.711547843055265,12.376895970583732,5.87434554973822
2021-12-31,2.9376904948939515,0.8643976995194199,1.0307088432232743,0.9966652829666528,1.9437680323139066,9.003085553997195,6.767719004808698,12.74827639037843,5.998124560443853
2022-03-31,3.006315789473685,0.8697549830615298,1.0393288693912108,1.0347862183478622,1.9972302365839585,9.389340813464237,6.916300787511325,13.336601807874985,6.115026959443619
2022-06-30,3.1857973291437554,0.8952020798865514,1.0719618255983991,1.0942022969420229,2.2375649163300637,10.08078541374474,7.9400655097916255,14.917726367396968,6.988356646088928
2022-09-30,3.3881539670070704,0.9329709288584258,1.1021319171861772,1.2934827729348277,2.298384304673976,11.938148667601686,8.007108509303785,15.186149839129769,7.676017816675784
2022-12-31,3.543000785545955,0.9477034585992278,1.13691987993535,1.323190812231908,2.325851125216388,12.140813464235626,8.144818454247684,15.395740769112919,7.8771587090724395
2023-03-31,3.7295208169677934,0.9752934688410932,1.1809435850073118,1.3639407776394077,2.3346797461050204,12.64389901823282,8.166562129765142,15.399417802972271,7.935609908572322
2023-06-30,3.8245404556166545,1.0320806743874575,1.2440544908797044,1.343171440431714,2.3626370455856898,12.455539971949511,8.211861453759845,15.531791021908996,7.945924826131125
2023-09-30,3.860612725844462,1.038241550460884,1.2554452397444777,1.2401134634011346,2.371465666474322,11.680645161290323,8.425674263014844,15.564884326643176,7.968273814175197
2023-12-31,3.880848389630794,1.0387772788150949,1.2757638728546141,1.226705410267054,2.374899019042124,11.585273492286115,8.374939020140777,15.564884326643176,7.853090568101899
2024-03-31,3.8808483896307937,1.0382415504608835,1.3050103902101131,1.2196070291960701,2.390103866128102,11.539971949509116,8.326015750226496,15.87743220468822,7.804954286160819
2024-06-30,3.894045561665358,1.055384857795635,1.335796197952744,1.2175038051750378,2.39598961338719,11.532819074333801,8.39124677677887,15.914202543281755,7.81011174494022
2024-09-30,3.9002042419481544,1.057527771212479,1.3514969599014854,1.2564134495641344,2.3994229659549915,11.802244039270688,8.48003345180849,15.976712118890765,7.799796827381417
2024-12-31,3.9213197172034566,1.0666351532340659,1.376741322250443,1.270873114708731,2.403837276399308,11.935764375876579,8.525332775803193,16.35544660640417,7.81011174494022
2025-03-31,3.9213197172034566,1.0647601039943273,1.3804356191795584,1.2955859969558599,2.4308136180034627,12.009677419354839,8.565196180918532,16.542975333231198,7.820426662499024
2025-06-30,3.921319717203456,1.0784211770267074,1.3958285230508736,1.3105714681057146,2.4666185804962493,12.078821879382891,8.670290612586243,17.31515244369542,7.994061108072205
2025-09-30,3.936276512175963,1.084314188923028,1.4072192719156469,1.3276601632766016,2.4720138488170806,12.183730715287519,8.894975259599972,17.833614217864262,8.171133859498319
2025-12-31,3.939795758051846,1.084314188923028,1.4075271299930734,1.2995295419952952,2.480351990767456,11.904768583450211,9.001881664227474,18.59108319289107,8.300070328983356
