Date,Close
2025-08-26,30862.18
2025-08-26,30848.8
2025-08-26,30840.2
2025-08-26,30843.0
2025-08-26,30854.67
2025-08-26,30898.13
2025-08-26,30849.69
2025-08-26,30880.13
2025-08-26,30903.94
2025-08-26,30906.1
2025-08-26,30917.95
2025-08-26,30926.1
2025-08-26,30916.63
2025-08-26,30916.61
2025-08-26,30922.78
2025-08-26,30923.91
2025-08-26,30920.31
2025-08-26,30907.78
2025-08-26,30915.54
2025-08-26,30919.9
2025-08-26,30858.42
2025-08-26,31018.08
2025-08-26,31087.15
2025-08-26,31008.62
2025-08-26,31036.59
2025-08-26,31036.86
2025-08-26,31037.01
2025-08-26,31033.1
2025-08-26,31035.82
2025-08-26,31038.4
2025-08-26,31041.96
2025-08-26,31039.06
2025-08-26,31042.11
2025-08-26,31032.79
2025-08-26,31033.08
2025-08-26,31016.56
2025-08-26,31044.34
2025-08-26,31035.61
2025-08-26,31044.87
2025-08-26,31072.42
2025-08-26,31081.86
2025-08-26,31077.81
2025-08-26,31080.12
2025-08-26,31078.54
2025-08-26,31082.58
2025-08-26,31082.48
2025-08-26,31089.28
2025-08-26,31088.78
2025-08-26,31101.75
2025-08-26,31091.89
2025-08-26,31099.86
2025-08-26,31098.78
2025-08-26,31062.47
2025-08-26,31037.07
2025-08-26,31039.86
2025-08-26,31037.64
2025-08-26,31041.5
2025-08-26,31023.92
2025-08-26,31016.7
2025-08-26,31002.84
2025-08-26,31006.73
2025-08-26,31007.71
2025-08-26,30990.42
2025-08-26,30991.97
2025-08-26,30997.98
2025-08-26,31000.71
2025-08-26,31006.38
2025-08-26,31005.4
2025-08-26,31006.7
2025-08-26,31009.04
2025-08-26,31023.35
2025-08-26,30987.62
2025-08-26,31000.49
2025-08-26,31022.28
2025-08-26,31019.46
2025-08-26,31015.09
2025-08-26,31015.0
2025-08-26,31018.81
2025-08-26,31028.56
2025-08-26,31027.89
2025-08-26,31019.13
2025-08-26,31004.35
2025-08-26,31000.9
2025-08-26,30999.21
2025-08-26,31018.5
2025-08-26,30995.0
2025-08-27,31016.45
2025-08-27,31023.94
2025-08-27,31029.56
2025-08-27,31032.47
2025-08-27,31030.17
2025-08-27,31053.19
2025-08-27,31053.16
2025-08-27,31059.66
2025-08-27,31054.45
2025-08-27,31047.98
2025-08-27,31018.98
2025-08-27,31035.4
2025-08-27,31015.57
2025-08-27,31009.4
2025-08-27,31003.77
2025-08-27,31001.03
2025-08-27,31012.72
2025-08-27,31013.84
2025-08-27,31012.53
2025-08-27,31013.35
2025-08-27,31001.24
2025-08-27,30998.94
2025-08-27,31004.16
2025-08-27,31007.88
2025-08-27,31007.39
2025-08-27,31020.83
2025-08-27,31002.65
2025-08-27,31018.58
2025-08-27,31056.69
2025-08-27,31013.42
2025-08-27,31065.66
2025-08-27,31000.86
2025-08-27,31012.11
2025-08-27,31008.4
2025-08-27,31023.2
2025-08-27,31022.19
2025-08-27,31024.12
2025-08-27,31022.05
2025-08-27,31021.21
2025-08-27,31021.31
2025-08-27,31016.4
2025-08-27,31017.54
2025-08-27,31010.84
2025-08-27,31009.17
2025-08-27,31013.05
2025-08-27,31010.13
2025-08-27,31006.51
2025-08-27,31004.19
2025-08-27,31008.95
2025-08-27,31013.43
2025-08-27,31011.95
2025-08-27,31015.49
2025-08-27,31015.38
2025-08-27,31040.04
2025-08-27,31040.48
2025-08-27,31051.79
2025-08-27,31064.19
2025-08-27,31068.68
2025-08-27,31070.12
2025-08-27,31073.73
2025-08-27,31074.75
2025-08-27,30990.85
2025-08-27,31013.36
2025-08-27,31001.08
2025-08-27,30960.07
2025-08-27,30969.71
2025-08-27,30969.39
2025-08-27,30975.4
2025-08-27,30971.53
2025-08-27,30973.75
2025-08-27,30983.21
2025-08-27,30995.24
2025-08-27,31000.62
2025-08-27,30989.23
2025-08-27,30982.5
2025-08-27,30985.46
2025-08-27,31002.79
2025-08-27,30990.81
2025-08-27,31020.75
2025-08-27,31026.41
2025-08-27,31035.49
2025-08-27,31044.32
2025-08-27,31047.13
2025-08-27,31046.7
2025-08-27,31042.1
2025-08-27,31046.99
2025-08-27,31047.95
2025-08-27,31047.95
2025-08-27,31047.95
2025-08-27,31047.95
2025-08-27,31047.95
2025-08-27,31017.02
2025-08-27,31019.29
2025-08-27,30986.37
2025-08-27,31000.97
2025-08-27,31007.03
2025-08-27,31015.68
2025-08-27,31015.09
2025-08-27,31015.01
2025-08-27,31029.25
2025-08-27,31028.0
2025-08-27,31033.96
2025-08-27,31043.83
2025-08-27,31049.44
2025-08-27,31062.4
2025-08-27,31062.34
2025-08-27,31055.0
2025-08-27,31031.29
2025-08-27,31037.68
2025-08-27,31048.14
2025-08-27,31052.17
2025-08-27,31053.75
2025-08-27,31053.22
2025-08-27,31053.9
2025-08-27,31049.03
2025-08-27,31046.07
2025-08-27,31053.07
2025-08-27,31052.95
2025-08-27,31055.83
2025-08-27,31045.66
2025-08-27,31037.6
2025-08-27,31024.58
2025-08-27,31042.04
2025-08-27,31029.8
2025-08-27,31025.41
2025-08-27,30985.35
2025-08-27,31027.59
2025-08-27,31013.59
2025-08-27,31017.21
2025-08-27,31005.67
2025-08-27,30995.9
2025-08-27,30984.0
2025-08-27,30983.21
2025-08-27,30979.06
2025-08-27,30970.7
2025-08-27,30970.66
2025-08-27,30975.64
2025-08-27,30970.26
2025-08-27,30961.25
2025-08-27,30964.2
2025-08-27,30956.49
2025-08-27,30967.77
2025-08-27,31024.3
2025-08-27,30972.5
2025-08-27,30962.57
2025-08-27,30967.84
2025-08-27,30959.86
2025-08-27,30964.5
2025-08-27,30975.61
2025-08-27,30936.5
2025-08-27,30930.89
2025-08-27,30932.27
2025-08-27,30933.48
2025-08-27,30943.18
2025-08-27,30948.99
2025-08-27,30955.84
2025-08-27,30971.29
2025-08-27,30951.11
2025-08-27,30972.65
2025-08-27,31024.21
2025-08-27,31005.73
2025-08-27,31012.26
2025-08-27,30947.25
2025-08-27,30971.5
2025-08-27,30993.8
2025-08-27,30982.85
2025-08-27,30974.97
2025-08-27,30982.09
2025-08-27,30975.05
2025-08-27,30977.13
2025-08-27,30969.72
2025-08-27,30953.8
2025-08-27,30948.63
2025-08-27,30954.47
2025-08-27,31005.49
2025-08-27,30962.35
2025-08-27,30952.46
2025-08-27,30959.41
2025-08-27,30977.27
2025-08-27,30979.34
2025-08-27,30989.29
2025-08-27,31002.03
2025-08-27,31007.36
2025-08-27,30996.21
2025-08-27,30988.27
2025-08-27,30986.21
2025-08-27,30997.93
2025-08-27,31004.21
2025-08-27,30998.04
2025-08-27,30950.64
2025-08-27,30975.77
2025-08-27,31006.17
2025-08-27,30982.26
2025-08-27,30985.36
2025-08-27,30999.54
2025-08-27,30998.38
2025-08-27,30999.84
2025-08-27,30995.25
2025-08-27,30993.73
2025-08-27,30999.53
2025-08-27,30993.11
2025-08-27,31001.49
2025-08-27,31001.14
2025-08-27,30992.54
2025-08-27,30989.8
2025-08-27,31005.24
2025-08-27,31006.54
2025-08-27,31004.54
2025-08-27,30995.43
2025-08-27,30994.41
2025-08-27,30995.23
2025-08-27,31006.03
2025-08-27,31013.87
2025-08-27,31011.14
2025-08-27,31013.21
2025-08-27,31015.63
2025-08-27,31008.3
2025-08-27,31008.85
2025-08-27,31004.84
2025-08-27,31011.65
2025-08-27,31013.23
2025-08-27,30974.78
2025-08-27,30984.66
2025-08-27,30984.61
2025-08-27,31012.07
2025-08-27,30989.29
2025-08-27,30999.7
2025-08-27,31001.83
2025-08-27,31006.87
2025-08-27,31003.95
2025-08-27,30987.58
2025-08-27,30991.24
2025-08-27,30998.53
2025-08-27,30979.81
2025-08-27,31008.17
2025-08-27,31012.83
2025-08-27,31014.87
2025-08-27,31011.36
2025-08-27,31014.67
2025-08-27,31012.87
2025-08-27,31003.08
2025-08-27,30989.39
2025-08-27,31008.22
2025-08-27,30973.93
2025-08-27,30978.26
2025-08-27,30980.35
2025-08-27,30980.33
2025-08-27,30981.34
2025-08-27,30983.33
2025-08-27,30986.67
2025-08-27,30993.26
2025-08-27,30992.56
2025-08-27,30984.37
2025-08-27,30984.67
2025-08-27,30980.96
2025-08-28,30993.51
2025-08-28,31007.91
2025-08-28,31002.76
2025-08-28,31001.92
2025-08-28,30995.95
2025-08-28,31010.93
2025-08-28,30999.4
2025-08-28,31002.6
2025-08-28,31014.06
2025-08-28,31020.21
2025-08-28,31027.74
2025-08-28,30996.46
2025-08-28,31022.47
2025-08-28,31050.4
2025-08-28,31028.03
2025-08-28,31031.43
2025-08-28,31028.77
2025-08-28,31039.94
2025-08-28,31063.75
2025-08-28,31055.38
2025-08-28,31055.1
2025-08-28,31065.86
2025-08-28,31073.47
2025-08-28,31071.61
2025-08-28,31077.19
2025-08-28,31061.82
2025-08-28,31053.06
2025-08-28,31011.47
2025-08-28,31029.23
2025-08-28,31014.59
2025-08-28,31025.89
2025-08-28,31021.86
2025-08-28,30936.18
2025-08-28,30944.18
2025-08-28,30954.9
2025-08-28,30959.78
2025-08-28,30973.02
2025-08-28,30962.1
2025-08-28,30961.87
2025-08-28,30961.03
2025-08-28,30960.65
2025-08-28,30974.65
2025-08-28,30985.87
2025-08-28,30994.38
2025-08-28,31018.83
2025-08-28,31016.2
2025-08-28,31011.87
2025-08-28,31025.96
2025-08-28,31030.89
2025-08-28,31034.26
2025-08-28,31051.9
2025-08-28,31043.29
2025-08-28,31035.3
2025-08-28,31038.85
2025-08-28,31039.79
2025-08-28,31037.44
2025-08-28,31039.94
2025-08-28,31039.02
2025-08-28,31031.69
2025-08-28,31028.78
2025-08-28,31019.48
2025-08-28,31049.38
2025-08-28,30948.39
2025-08-28,31058.21
2025-08-28,31038.65
2025-08-28,31024.09
2025-08-28,31042.3
2025-08-28,31042.15
2025-08-28,31037.01
2025-08-28,31035.43
2025-08-28,31033.02
2025-08-28,31010.24
2025-08-28,31016.43
2025-08-28,31019.53
2025-08-28,31023.47
2025-08-28,31031.23
2025-08-28,31037.26
2025-08-28,31048.54
2025-08-28,31031.99
2025-08-28,31022.43
2025-08-28,31012.68
2025-08-28,31021.23
2025-08-28,31032.5
2025-08-28,31048.74
2025-08-28,31048.37
2025-08-28,31038.19
2025-08-28,31040.16
2025-08-28,31040.16
2025-08-28,31040.16
2025-08-28,31040.16
2025-08-28,31040.16
2025-08-28,31058.27
2025-08-28,31026.99
2025-08-28,31059.89
2025-08-28,31064.26
2025-08-28,31069.08
2025-08-28,31013.23
2025-08-28,31012.56
2025-08-28,31006.83
2025-08-28,31018.88
2025-08-28,31006.87
2025-08-28,30991.38
2025-08-28,31000.66
2025-08-28,31010.63
2025-08-28,31010.32
2025-08-28,31011.36
2025-08-28,31021.87
2025-08-28,31036.91
2025-08-28,31039.32
2025-08-28,31043.58
2025-08-28,31031.89
2025-08-28,31016.95
2025-08-28,31034.37
2025-08-28,31033.38
2025-08-28,31041.14
2025-08-28,31039.95
2025-08-28,31050.44
2025-08-28,31047.87
2025-08-28,31044.08
2025-08-28,31044.7
2025-08-28,31052.37
2025-08-28,31061.33
2025-08-28,31055.65
2025-08-28,31064.14
2025-08-28,31068.64
2025-08-28,31054.39
2025-08-28,30957.16
2025-08-28,31081.13
2025-08-28,30964.98
2025-08-28,31122.63
2025-08-28,31103.83
2025-08-28,31120.88
2025-08-28,31118.03
2025-08-28,31131.14
2025-08-28,31124.98
2025-08-28,31122.7
2025-08-28,31133.44
2025-08-28,31122.64
2025-08-28,31116.89
2025-08-28,31114.32
2025-08-28,31107.12
2025-08-28,31105.79
2025-08-28,31136.33
2025-08-28,31108.52
2025-08-28,31106.11
2025-08-28,31101.61
2025-08-28,31108.74
2025-08-28,31108.5
2025-08-28,31102.94
2025-08-28,31094.25
2025-08-28,31088.03
2025-08-28,31084.11
2025-08-28,31079.09
2025-08-28,31077.21
2025-08-28,31081.47
2025-08-28,31074.54
2025-08-28,31091.22
2025-08-28,31112.53
2025-08-28,31128.54
2025-08-28,31127.31
2025-08-28,31114.24
2025-08-28,31063.65
2025-08-28,31063.39
2025-08-28,31027.39
2025-08-28,31029.28
2025-08-28,31050.65
2025-08-28,31077.2
2025-08-28,31066.98
2025-08-28,31056.13
2025-08-28,31055.53
2025-08-28,31088.37
2025-08-28,31080.2
2025-08-28,31073.43
2025-08-28,31086.48
2025-08-28,31088.95
2025-08-28,31083.75
2025-08-28,31084.16
2025-08-28,31088.22
2025-08-28,31089.07
2025-08-28,31098.33
2025-08-28,31100.36
2025-08-28,31103.56
2025-08-28,31101.2
2025-08-28,31113.22
2025-08-28,31113.32
2025-08-28,31115.71
2025-08-28,31119.95
2025-08-28,31126.11
2025-08-28,31129.93
2025-08-28,31125.41
2025-08-28,31081.51
2025-08-28,31080.28
2025-08-28,30961.9
2025-08-28,31066.38
2025-08-28,31000.34
2025-08-28,30997.49
2025-08-28,30996.03
2025-08-28,30985.37
2025-08-28,30988.62
2025-08-28,30984.61
2025-08-28,30985.33
2025-08-28,30989.62
2025-08-28,30985.99
2025-08-28,30976.05
2025-08-28,30978.51
2025-08-28,30967.9
2025-08-28,30966.36
2025-08-28,30996.53
2025-08-28,30968.85
2025-08-28,30969.44
2025-08-28,30979.28
2025-08-28,30977.0
2025-08-28,30971.69
2025-08-28,30972.57
2025-08-28,30968.79
2025-08-28,30961.01
2025-08-28,30979.05
2025-08-28,30978.27
2025-08-28,30983.55
2025-08-28,30980.97
2025-08-28,30969.06
2025-08-28,30965.95
2025-08-28,30966.1
2025-08-28,30995.98
2025-08-28,30958.07
2025-08-28,31003.36
2025-08-28,31051.09
2025-08-28,31035.55
2025-08-28,31043.82
2025-08-28,31038.07
2025-08-28,31040.11
2025-08-28,31030.65
2025-08-28,31025.73
2025-08-28,31000.99
2025-08-28,31020.31
2025-08-28,31012.48
2025-08-28,31014.96
2025-08-28,31011.76
2025-08-28,31009.26
2025-08-28,31024.56
2025-08-28,31019.95
2025-08-28,31020.96
2025-08-28,31023.57
2025-08-28,31006.6
2025-08-28,31001.32
2025-08-28,31009.29
2025-08-28,31020.51
2025-08-28,31028.05
2025-08-28,31010.27
2025-08-28,31020.99
2025-08-28,31018.62
2025-08-28,31018.58
2025-08-28,31010.35
2025-08-28,31028.99
2025-08-28,31031.39
2025-08-29,31045.73
2025-08-29,31048.02
2025-08-29,31043.36
2025-08-29,31047.83
2025-08-29,31050.44
2025-08-29,31029.59
2025-08-29,31055.84
2025-08-29,31062.22
2025-08-29,31063.57
2025-08-29,31053.02
2025-08-29,31026.78
2025-08-29,31048.33
2025-08-29,31058.27
2025-08-29,31075.18
2025-08-29,31068.2
2025-08-29,31074.47
2025-08-29,31075.06
2025-08-29,31073.19
2025-08-29,31066.65
2025-08-29,31061.48
2025-08-29,31065.57
2025-08-29,31070.31
2025-08-29,31068.91
2025-08-29,31068.57
2025-08-29,31081.19
2025-08-29,31084.85
2025-08-29,31075.96
2025-08-29,31033.17
2025-08-29,31065.41
2025-08-29,31044.97
2025-08-29,31065.41
2025-08-29,31062.76
2025-08-29,31078.08
2025-08-29,31027.48
2025-08-29,31023.55
2025-08-29,31021.8
2025-08-29,31023.61
2025-08-29,31028.15
2025-08-29,31033.45
2025-08-29,31031.16
2025-08-29,31035.84
2025-08-29,31033.74
2025-08-29,31037.86
2025-08-29,31046.65
2025-08-29,31052.82
2025-08-29,31046.81
2025-08-29,31055.54
2025-08-29,31059.76
2025-08-29,31062.77
2025-08-29,31062.0
2025-08-29,31057.58
2025-08-29,31052.54
2025-08-29,31063.13
2025-08-29,31052.9
2025-08-29,31057.44
2025-08-29,31056.33
2025-08-29,31062.69
2025-08-29,31052.92
2025-08-29,31052.91
2025-08-29,31054.69
2025-08-29,31053.53
2025-08-29,31084.48
2025-08-29,31010.16
2025-08-29,31074.25
2025-08-29,31021.69
2025-08-29,31030.09
2025-08-29,31046.73
2025-08-29,31051.91
2025-08-29,31048.88
2025-08-29,31048.56
2025-08-29,31036.86
2025-08-29,31041.58
2025-08-29,31038.54
2025-08-29,31033.4
2025-08-29,31016.8
2025-08-29,31018.55
2025-08-29,31022.06
2025-08-29,31033.74
2025-08-29,31028.92
2025-08-29,31031.53
2025-08-29,31035.11
2025-08-29,31046.23
2025-08-29,31044.04
2025-08-29,31034.46
2025-08-29,31029.26
2025-08-29,31032.7
2025-08-29,31032.82
2025-08-29,31032.82
2025-08-29,31032.82
2025-08-29,31032.82
2025-08-29,31032.82
2025-08-29,30977.9
2025-08-29,31010.69
2025-08-29,31030.25
2025-08-29,31035.81
2025-08-29,31015.79
2025-08-29,31082.7
2025-08-29,31094.57
2025-08-29,31087.13
2025-08-29,31079.46
2025-08-29,31096.9
2025-08-29,31104.46
2025-08-29,31100.66
2025-08-29,31098.11
2025-08-29,31091.64
2025-08-29,31104.02
2025-08-29,31101.76
2025-08-29,31094.08
2025-08-29,31088.43
2025-08-29,31070.89
2025-08-29,31069.4
2025-08-29,31084.28
2025-08-29,31086.18
2025-08-29,31037.79
2025-08-29,31025.51
2025-08-29,31038.66
2025-08-29,31030.02
2025-08-29,31036.71
2025-08-29,31019.61
2025-08-29,31027.61
2025-08-29,31009.33
2025-08-29,31024.07
2025-08-29,31027.47
2025-08-29,31019.27
2025-08-29,31038.34
2025-08-29,31080.81
2025-08-29,31038.71
2025-08-29,31044.3
2025-08-29,31017.27
2025-08-29,30954.0
2025-08-29,30949.66
2025-08-29,30937.29
2025-08-29,30952.78
2025-08-29,30952.59
2025-08-29,30963.89
2025-08-29,30961.45
2025-08-29,30962.8
2025-08-29,30963.38
2025-08-29,30961.23
2025-08-29,30960.62
2025-08-29,30954.59
2025-08-29,30950.53
2025-08-29,30952.49
2025-08-29,30946.48
2025-08-29,30920.65
2025-08-29,30926.72
2025-08-29,30925.52
2025-08-29,30919.1
2025-08-29,30906.76
2025-08-29,30922.87
2025-08-29,30934.34
2025-08-29,30940.31
2025-08-29,30945.47
2025-08-29,30944.76
2025-08-29,30935.58
2025-08-29,30932.18
2025-08-29,30926.9
2025-08-29,30930.04
2025-08-29,30943.79
2025-08-29,30958.41
2025-08-29,30954.9
2025-08-29,31033.7
2025-08-29,31055.52
2025-08-29,31044.01
2025-08-29,31052.09
2025-08-29,31055.95
2025-08-29,31062.33
2025-08-29,31049.21
2025-08-29,31043.51
2025-08-29,31039.6
2025-08-29,31038.01
2025-08-29,31035.78
2025-08-29,31011.77
2025-08-29,31015.57
2025-08-29,31013.63
2025-08-29,31010.32
2025-08-29,31005.57
2025-08-29,31000.26
2025-08-29,30992.23
2025-08-29,30999.12
2025-08-29,30992.68
2025-08-29,30986.39
2025-08-29,30987.21
2025-08-29,30991.09
2025-08-29,30985.97
2025-08-29,30973.66
2025-08-29,30968.15
2025-08-29,30975.71
2025-08-29,30951.47
2025-08-29,30946.6
2025-08-29,30925.82
2025-08-29,30920.68
2025-08-29,30996.25
2025-08-29,30914.39
2025-08-29,30965.39
2025-08-29,30963.91
2025-08-29,30963.86
2025-08-29,30962.35
2025-08-29,30969.48
2025-08-29,30975.73
2025-08-29,30982.85
2025-08-29,30987.33
2025-08-29,30995.24
2025-08-29,30995.3
2025-08-29,31008.02
2025-08-29,31009.47
2025-08-29,31016.59
2025-08-29,30968.15
2025-08-29,31014.5
2025-08-29,31011.41
2025-08-29,30999.7
2025-08-29,30994.53
2025-08-29,30991.89
2025-08-29,30988.89
2025-08-29,30990.28
2025-08-29,30992.37
2025-08-29,30999.75
2025-08-29,31007.92
2025-08-29,31013.13
2025-08-29,31017.1
2025-08-29,31024.22
2025-08-29,30909.21
2025-08-29,31014.37
2025-08-29,30964.04
2025-08-29,31018.37
2025-08-29,30976.72
2025-08-29,30917.22
2025-08-29,30924.77
2025-08-29,30940.27
2025-08-29,30930.07
2025-08-29,30931.03
2025-08-29,30936.7
2025-08-29,30942.41
2025-08-29,30954.67
2025-08-29,30979.77
2025-08-29,30976.33
2025-08-29,30984.32
2025-08-29,30978.84
2025-08-29,30984.89
2025-08-29,30988.79
2025-08-29,30965.46
2025-08-29,30990.47
2025-08-29,30986.16
2025-08-29,30975.68
2025-08-29,30980.35
2025-08-29,30990.75
2025-08-29,31008.58
2025-08-29,31025.0
2025-08-29,30971.12
2025-08-29,31017.67
2025-08-29,31016.49
2025-08-29,31018.81
2025-08-29,31003.37
2025-08-29,30999.39
2025-08-29,31021.61
2025-09-01,30962.34
2025-09-01,30962.72
2025-09-01,30963.07
2025-09-01,30968.59
2025-09-01,30978.15
2025-09-01,30987.49
2025-09-01,30968.76
2025-09-01,30969.93
2025-09-01,30966.79
2025-09-01,30961.72
2025-09-01,30963.48
2025-09-01,30978.84
2025-09-01,30970.3
2025-09-01,30966.63
2025-09-01,30972.68
2025-09-01,30981.03
2025-09-01,30990.1
2025-09-01,30994.12
2025-09-01,30992.72
2025-09-01,30992.59
2025-09-01,30982.66
2025-09-01,30977.4
2025-09-01,30977.28
2025-09-01,30980.99
2025-09-01,30979.92
2025-09-01,30967.28
2025-09-01,30954.69
2025-09-01,30971.23
2025-09-01,30954.14
2025-09-01,30964.93
2025-09-01,30955.06
2025-09-01,30961.98
2025-09-01,30976.25
2025-09-01,30969.58
2025-09-01,30973.05
2025-09-01,30980.0
2025-09-01,30972.4
2025-09-01,30977.42
2025-09-01,30973.22
2025-09-01,30967.73
2025-09-01,30974.03
2025-09-01,30980.71
2025-09-01,30982.68
2025-09-01,30985.13
2025-09-01,30972.19
2025-09-01,30962.51
2025-09-01,30963.41
2025-09-01,30981.13
2025-09-01,30965.04
2025-09-01,30966.99
2025-09-01,30971.34
2025-09-01,30975.88
2025-09-01,30974.45
2025-09-01,30982.53
2025-09-01,30981.12
2025-09-01,30982.36
2025-09-01,30978.53
2025-09-01,30961.81
2025-09-01,30953.34
2025-09-01,30960.61
2025-09-01,30962.45
2025-09-01,30961.24
2025-09-01,30926.51
2025-09-01,30969.6
2025-09-01,30907.0
2025-09-01,30888.33
2025-09-01,30882.44
2025-09-01,30876.23
2025-09-01,30885.03
2025-09-01,30894.37
2025-09-01,30892.18
2025-09-01,30892.32
2025-09-01,30886.08
2025-09-01,30878.9
2025-09-01,30881.06
2025-09-01,30880.5
2025-09-01,30883.44
2025-09-01,30901.37
2025-09-01,30889.58
2025-09-01,30882.68
2025-09-01,30883.69
2025-09-01,30885.54
2025-09-01,30884.07
2025-09-01,30890.41
2025-09-01,30889.06
2025-09-01,30889.06
2025-09-01,30889.06
2025-09-01,30889.06
2025-09-01,30889.06
2025-09-01,30889.06
2025-09-01,30949.81
2025-09-01,30981.09
2025-09-01,30894.52
2025-09-01,30905.99
2025-09-01,30913.25
2025-09-01,30919.59
2025-09-01,30957.68
2025-09-01,30952.93
2025-09-01,30942.11
2025-09-01,30947.25
2025-09-01,30952.48
2025-09-01,30950.58
2025-09-01,30954.34
2025-09-01,30951.55
2025-09-01,30954.97
2025-09-01,30968.14
2025-09-01,30971.52
2025-09-01,30967.69
2025-09-01,30961.25
2025-09-01,30961.96
2025-09-01,30957.81
2025-09-01,30949.15
2025-09-01,30931.07
2025-09-01,30946.49
2025-09-01,30941.18
2025-09-01,30935.18
2025-09-01,30930.66
2025-09-01,30927.63
2025-09-01,30923.56
2025-09-01,30917.56
2025-09-01,30913.7
2025-09-01,30914.12
2025-09-01,30912.14
2025-09-01,30918.99
2025-09-01,30920.87
2025-09-01,30966.85
2025-09-01,30990.82
2025-09-01,30963.82
2025-09-01,30994.07
2025-09-01,31069.28
2025-09-01,31081.13
2025-09-01,31083.0
2025-09-01,31079.4
2025-09-01,31069.89
2025-09-01,31070.62
2025-09-01,31091.48
2025-09-01,31080.93
2025-09-01,31079.41
2025-09-01,31076.45
2025-09-01,31080.85
2025-09-01,31084.48
2025-09-01,31094.77
2025-09-01,31069.25
2025-09-01,31096.42
2025-09-01,31082.56
2025-09-01,31078.6
2025-09-01,31081.53
2025-09-01,31078.26
2025-09-01,31073.38
2025-09-01,31077.16
2025-09-01,31076.21
2025-09-01,31079.28
2025-09-01,31084.7
2025-09-01,31086.94
2025-09-01,31080.13
2025-09-01,31070.85
2025-09-01,31065.49
2025-09-01,31079.69
2025-09-01,31057.98
2025-09-01,31077.68
2025-09-01,31051.98
2025-09-01,31039.68
2025-09-01,31037.23
2025-09-01,31043.37
2025-09-01,31048.5
2025-09-01,31044.9
2025-09-01,31060.01
2025-09-01,31051.79
2025-09-01,31038.78
2025-09-01,31028.79
2025-09-01,31042.48
2025-09-01,31052.89
2025-09-01,31059.23
2025-09-01,31076.65
2025-09-01,31067.31
2025-09-01,31081.88
2025-09-01,31097.38
2025-09-01,31098.81
2025-09-01,31095.71
2025-09-01,31095.07
2025-09-01,31102.03
2025-09-01,31098.83
2025-09-01,31085.34
2025-09-01,31085.67
2025-09-01,31080.14
2025-09-01,31081.92
2025-09-01,31062.25
2025-09-01,31061.85
2025-09-01,31061.63
2025-09-01,31091.28
2025-09-01,31052.51
2025-09-01,31030.19
2025-09-01,31026.9
2025-09-01,31042.75
2025-09-01,31036.81
2025-09-01,31041.29
2025-09-01,31042.09
2025-09-01,31028.69
2025-09-01,31027.62
2025-09-01,31029.51
2025-09-01,31027.66
2025-09-01,31021.68
2025-09-01,31019.6
2025-09-01,31017.78
2025-09-01,31011.42
2025-09-01,31010.74
2025-09-01,31001.77
2025-09-01,31004.61
2025-09-01,31001.59
2025-09-01,30995.75
2025-09-01,30998.34
2025-09-01,30983.51
2025-09-01,30983.93
2025-09-01,30989.23
2025-09-01,30990.97
2025-09-01,31001.41
2025-09-01,31010.64
2025-09-01,31004.99
2025-09-01,31008.46
2025-09-01,31001.85
2025-09-01,30994.24
2025-09-01,31043.31
2025-09-01,31052.0
2025-09-01,31066.65
2025-09-01,31000.04
2025-09-01,31069.76
2025-09-01,31018.62
2025-09-01,31031.67
2025-09-01,31018.75
2025-09-01,31014.15
2025-09-01,31033.53
2025-09-01,31039.33
2025-09-01,31041.97
2025-09-01,31037.88
2025-09-01,31044.78
2025-09-01,31032.62
2025-09-01,31020.88
2025-09-01,31022.83
2025-09-01,31023.1
2025-09-01,31027.6
2025-09-01,31047.82
2025-09-01,31026.73
2025-09-01,31023.4
2025-09-01,31053.48
2025-09-01,31046.64
2025-09-01,31041.59
2025-09-01,31059.42
2025-09-01,31046.59
2025-09-01,31055.66
2025-09-01,31031.67
2025-09-01,31031.59
2025-09-01,31028.23
2025-09-01,31014.07
2025-09-01,31020.46
2025-09-01,31043.13
2025-09-02,30710.82
2025-09-02,30709.17
2025-09-02,30702.99
2025-09-02,30704.11
2025-09-02,30718.86
2025-09-02,30720.53
2025-09-02,30718.94
2025-09-02,30729.91
2025-09-02,30735.12
2025-09-02,30735.36
2025-09-02,30692.88
2025-09-02,30729.49
2025-09-02,30681.49
2025-09-02,30698.49
2025-09-02,30726.47
2025-09-02,30692.47
2025-09-02,30701.81
2025-09-02,30703.81
2025-09-02,30689.19
2025-09-02,30702.02
2025-09-02,30713.65
2025-09-02,30716.36
2025-09-02,30707.26
2025-09-02,30697.84
2025-09-02,30673.58
2025-09-02,30690.93
2025-09-02,30694.37
2025-09-02,30710.96
2025-09-02,30744.93
2025-09-02,30794.05
2025-09-02,30753.2
2025-09-02,30839.15
2025-09-02,30834.26
2025-09-02,30838.43
2025-09-02,30841.1
2025-09-02,30837.46
2025-09-02,30826.09
2025-09-02,30826.85
2025-09-02,30824.53
2025-09-02,30825.22
2025-09-02,30815.71
2025-09-02,30820.6
2025-09-02,30815.0
2025-09-02,30807.22
2025-09-02,30798.65
2025-09-02,30789.98
2025-09-02,30791.33
2025-09-02,30690.5
2025-09-02,30791.49
2025-09-02,30787.86
2025-09-02,30784.85
2025-09-02,30783.1
2025-09-02,30777.58
2025-09-02,30774.28
2025-09-02,30776.85
2025-09-02,30758.31
2025-09-02,30772.36
2025-09-02,30769.14
2025-09-02,30759.24
2025-09-02,30757.29
